SECTOR     0 'Entire  Field'      3487.9948       3479.0569       8359975.0       6301081.9       5205446.4       2320510.0       2039435.3       80377467.       28579609.       5441680.3       2058893.0       859401.62    
 
GROUP      1 'FIELD'   98.293727       61.961099       83569.134       102.17770       62.578486       3641.0923       3805.8485       3724382.6       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
 
**                       P/I Lnk                                   Well           Mob Wtd                                                                                                                                         On-time
**         #  Name  Flg Flg  BH Temp           BHP          Blk Pres        Blk Pres           STO             STW             STG             BHO             BHW             BHG             BHF           BHF Cum         Fraction
WELL       1 'PRODUCER1'   1  0  50.000000       2160.9713       2806.2150       2859.6011       37.642429      0.17800945       29490.729       39.221655      0.17975425       1072.5483       1111.9497       1642421.7       1.0000000    
 
**       NO  STATUS      DEP             Pwl             Pbk             STO             STW             STG             BHO             BHW             BHG             BHF
LAYER     1    1      1579.4647       2160.9713       2806.2150      0.47366162      0.25560105E-02   4519.5335      0.49311229      0.25812351E-02   170.62669       171.12239    
LAYER     2    1      1585.0259       2162.2555       2810.0677      0.79604312      0.39217717E-02   1790.8660      0.82875129      0.39604678E-02   67.333351       68.166063    
LAYER     3    1      1590.5870       2163.9115       2819.9695      0.84138136      0.40262810E-02   1171.6846      0.87600423      0.40659898E-02   43.794081       44.674152    
LAYER     4    1      1596.1482       2165.6381       2820.6486      0.72762713      0.34346641E-02   1294.3997      0.75757208      0.34685371E-02   48.427781       49.188821    
LAYER     5    1      1601.7093       2167.3238       2812.5789       1.6744095      0.78011759E-02   2661.8437       1.7432345      0.78781410E-02   99.840785       101.59190    
LAYER     6    1      1605.9281       2168.9015       2823.1117       1.2231618      0.55121406E-02   801.58762       1.2735189      0.55664956E-02   29.734758       31.013844    
LAYER     7    1      1608.8046       2170.6304       2830.9001      0.84518648      0.38311789E-02   324.82014      0.88002339      0.38689442E-02   11.910617       12.794509    
LAYER     8    1      1611.6811       2172.3069       2836.2353      0.55139971      0.24944343E-02   417.42293      0.57414561      0.25190167E-02   15.432412       16.009076    
LAYER     9    1      1614.5575       2173.5744       2838.0576      0.94874646      0.42432067E-02   831.27706      0.98789415      0.42850194E-02   30.755678       31.747857    
LAYER    10    1      1617.4340       2175.0069       2848.3244       1.2262673      0.55303124E-02   649.42167       1.2769446      0.55847820E-02   23.791748       25.074278    
LAYER    11    1      1621.8685       2177.5115       2868.1611       1.7081551      0.78476159E-02   929.72397       1.7789577      0.79248374E-02   33.820822       35.607705    
LAYER    12    1      1627.8611       2180.3635       2880.2404       1.5026504      0.70950342E-02   1490.1929       1.5650478      0.71648105E-02   54.328356       55.900569    
LAYER    13    1      1633.8538       2182.5547       2904.3682       1.4138157      0.67889393E-02   1855.8721       1.4727364      0.68556295E-02   67.194170       68.673762    
LAYER    14    1      1639.8464       2184.7044       2916.0015       1.4749203      0.70368331E-02   1602.7394       1.5364944      0.71059207E-02   57.707406       59.251007    
LAYER    15    1      1645.8390       2186.9527       2934.4396       1.3230551      0.62379253E-02   1488.2864       1.3784408      0.62991160E-02   53.240775       54.625515    
LAYER    16    1      1654.7800       2191.1299       2952.9340       4.2516466      0.19637136E-01   2738.2652       4.4301183      0.19829597E-01   96.765514       101.21546    
LAYER    17    1      1666.6694       2197.8945       2969.2770       4.3799424      0.20176234E-01   2086.4860       4.5642448      0.20373827E-01   72.960660       77.545278    
LAYER    18    1      1678.5587       2205.9327       3008.1299       3.8680496      0.17789384E-01   1479.8263       4.0317470      0.17963282E-01   50.801718       54.851428    
LAYER    19    1      1690.4481       2216.2029       3050.1164       3.8028183      0.17983555E-01   949.86639       3.9647482      0.18159002E-01   31.732402       35.715310    
LAYER    20    1      1702.3375       2235.4461       3122.5237       4.6094908      0.24065622E-01   406.61314       4.8079187      0.24299598E-01   12.348582       17.180800    
 
WELL       2 'PRODUCER2'   1  0  50.000000       500.00000       2139.7879       2236.7742       60.651298       61.783090       54078.406       62.956043       62.398732       2568.5440       2693.8988       2081960.9       1.0000000    
 
**       NO  STATUS      DEP             Pwl             Pbk             STO             STW             STG             BHO             BHW             BHG             BHF
LAYER     1    1      1617.8068       500.00000       2139.7879      0.92698506      0.61960884E-02   7376.8368      0.96131322      0.62591463E-02   370.79752       371.76509    
LAYER     2    1      1623.3679       500.44463       2150.0261       1.9696143      0.12181043E-01   4260.4538       2.0426718      0.12304953E-01   212.66665       214.72163    
LAYER     3    1      1628.9291       501.06587       2171.6188       1.3520459      0.81599829E-02   2373.4031       1.4023681      0.82429073E-02   117.15910       118.56971    
LAYER     4    1      1634.4903       501.71529       2136.7193       2.4577807      0.14717241E-01   4615.3337       2.5487530      0.14867040E-01   231.79759       234.36122    
LAYER     5    1      1640.0514       502.45226       2150.6082       3.6785601      0.21503794E-01   4700.4226       3.8150189      0.21722532E-01   234.12624       237.96298    
LAYER     6    1      1644.2702       503.24619       2166.5386       2.7973019      0.15609747E-01   1757.1236       2.9013319      0.15768415E-01   86.432017       89.349117    
LAYER     7    1      1647.1467       504.27137       2185.4967       3.0499719      0.17429532E-01   998.87651       3.1637388      0.17606544E-01   48.260454       51.441799    
LAYER     8    1      1650.0231       505.35817       2206.9013       1.4084768      0.81885665E-02   742.25712       1.4611917      0.82716477E-02   35.738801       37.208265    
