SECTOR     0 'Entire  Field'      3551.2581       3546.1329       8360363.1       6301666.7       5208057.8       2322698.8       2039288.8       81987268.       29026428.       5446685.0       2058696.4       854981.74    
 
GROUP      1 'FIELD'   63.844329       59.996632       57470.575       66.293880       60.593999       2644.4354       2771.3232       3705372.4       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
 
**                       P/I Lnk                                   Well           Mob Wtd                                                                                                                                         On-time
**         #  Name  Flg Flg  BH Temp           BHP          Blk Pres        Blk Pres           STO             STW             STG             BHO             BHW             BHG             BHF           BHF Cum         Fraction
WELL       1 'PRODUCER1'   1  0  50.000000       3323.8417       3323.8417       3323.8417       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       1609731.6       1.0000000    
 
**       NO  STATUS      DEP             Pwl             Pbk             STO             STW             STG             BHO             BHW             BHG             BHF
LAYER     1    1      1579.4647       3323.8417       3323.8417       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     2    1      1585.0259       3327.1049       3327.1049       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     3    1      1590.5870       3336.8355       3336.8355       0.0000000       0.0000000      0.77610215E-11   0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     4    1      1596.1482       3340.9291       3340.9291       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     5    1      1601.7093       3344.6391       3344.6391       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     6    1      1605.9281       3356.7079       3356.7079       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     7    1      1608.8046       3368.3544       3368.3544       0.0000000       0.0000000      0.38805107E-11   0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     8    1      1611.6811       3375.2770       3375.2770       0.0000000      0.59211895E-16   0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER     9    1      1614.5575       3381.5900       3381.5900       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
LAYER    10    1      1617.4340       3393.0919       3393.0919       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000    
